guy,total,name,county,firstName,lastName,place
Robert Willoughby auditor,720.0,Wilton Abbey,WILTSHIRE,Robert,Willoughby,
Richard Nevyll substeward,560.0,Wilton Abbey,WILTSHIRE,Richard,Nevyll,
Wiltshire sheriff,280.0,Bradenstoke Priory,WILTSHIRE,Wiltshire,sheriff,
Wiltshire escheator,280.0,Bradenstoke Priory,WILTSHIRE,Wiltshire,escheator,
Edward Baynton chief steward,480.0,Bradenstoke Priory,WILTSHIRE,Edward,Baynton,
Henry Bagott substeward,240.0,Bradenstoke Priory,WILTSHIRE,Henry,Bagott,
Richard Phillipps steward,240.0,Bradenstoke Priory,WILTSHIRE,Richard,Phillipps,
Nicholas Fitzjames steward,160.0,Bradenstoke Priory,WILTSHIRE,Nicholas,Fitzjames,
Francis Hewett steward of Walyswodde,160.0,Bradenstoke Priory,WILTSHIRE,Francis,Hewett,Walyswodde
Thomas Semayn receiver,1280.0,Bradenstoke Priory,WILTSHIRE,Thomas,Semayn,
Thomas Semayn auditor,480.0,Bradenstoke Priory,WILTSHIRE,Thomas,Semayn,
John Snowe bailiff of all manors and woods in Wiltshire,640.0,Bradenstoke Priory,WILTSHIRE,John,Snowe,Wiltshire
Henry Long steward,480.0,Monkton Farleigh,WILTSHIRE,Henry,Long,
Thomas Moumford substeward,480.0,Monkton Farleigh,WILTSHIRE,Thomas,Moumford,
William Button auditor,480.0,Monkton Farleigh,WILTSHIRE,William,Button,
Richard Ap Harry receiver,320.0,Monkton Farleigh,WILTSHIRE,Richard,Ap,
John Parsons collector for Hanham Ferneburgh and Tymesburgh,480.0,Monkton Farleigh,WILTSHIRE,John,Parsons,
John Ussher collector in Lye Corton and Bysshopstrow,480.0,Monkton Farleigh,WILTSHIRE,John,Ussher,Lye
Richard Ap Harry bailiff of Farlegh,320.0,Monkton Farleigh,WILTSHIRE,Richard,Ap,Farlegh
Thomas Wilks collector in Chippenham,320.0,Monkton Farleigh,WILTSHIRE,Thomas,Wilks,Chippenham
Thomas Yonge collector in M'shton Brome and Thornehill,320.0,Monkton Farleigh,WILTSHIRE,Thomas,Yonge,
James Hales steward,320.0,Easton Priory,WILTSHIRE,James,Hales,
_____ receiver,480.0,Easton Priory,WILTSHIRE,_____,receiver,
John Danna steward and Robert Hollande Understeward,480.0,Dorchester Abbey,OXFORDSHIRE,John,Danna,
Richard Androwes auditor,240.0,Dorchester Abbey,OXFORDSHIRE,Richard,Androwes,
James Hadley steward of Craucomb,240.0,"Studley Priory, Oxfordshire",OXFORDSHIRE,James,Hadley,Craucomb
Receiver there,96.0,"Studley Priory, Oxfordshire",OXFORDSHIRE,Receiver,there,
Walter Hungerford bailiff,240.0,"Studley Priory, Oxfordshire",OXFORDSHIRE,Walter,Hungerford,
Receiver there,320.0,"Studley Priory, Oxfordshire",OXFORDSHIRE,Receiver,there,
Receiver of Oxford,160.0,"Studley Priory, Oxfordshire",OXFORDSHIRE,Receiver,of,Oxford
Receiver in Bucks Ox Warr,320.0,"Studley Priory, Oxfordshire",OXFORDSHIRE,Receiver,in,Bucks
John Par steward,240.0,"Studley Priory, Oxfordshire",OXFORDSHIRE,John,Par,
Richard Crispe auditor,240.0,"Studley Priory, Oxfordshire",OXFORDSHIRE,Richard,Crispe,
Oxford bailiff,32.0,"Studley Priory, Oxfordshire",OXFORDSHIRE,Oxford,bailiff,
William Farmor steward,320.0,Wroxton Abbey,OXFORDSHIRE,William,Farmor,
Richard Taylor bailiff and receiver,480.0,Wroxton Abbey,OXFORDSHIRE,Richard,Taylor,
William Moor auditor,240.0,Wroxton Abbey,OXFORDSHIRE,William,Moor,
Richard Burden receiver,480.0,Wroxton Abbey,OXFORDSHIRE,Richard,Burden,
Alms (com),1800.0,Wroxton Abbey,OXFORDSHIRE,Alms,(com),
Edward Busche steward,240.0,Wroxton Abbey,OXFORDSHIRE,Edward,Busche,
John Coxye bailiff,240.0,Wroxton Abbey,OXFORDSHIRE,John,Coxye,
Henry Norrys chief steward,880.0,Bruern Abbey,OXFORDSHIRE,Henry,Norrys,
Robert Wye and Robert Whytney stewards,240.0,Bruern Abbey,OXFORDSHIRE,Robert,Wye,
Robert Huevale auditor,240.0,Bruern Abbey,OXFORDSHIRE,Robert,Huevale,
John Bogye receiver,480.0,Bruern Abbey,OXFORDSHIRE,John,Bogye,
Thomas Kyng bailiff in Gloucs,720.0,Bruern Abbey,OXFORDSHIRE,Thomas,Kyng,Gloucs
John Humfrey bailiff in Oxfordshire,720.0,Bruern Abbey,OXFORDSHIRE,John,Humfrey,Oxfordshire
George Prye bailiff,80.0,Forde Abbey,DEVON,George,Prye,
Thomas Marker bailiff there,240.0,Forde Abbey,DEVON,Thomas,Marker,
Robert Store bailiff there,80.0,Forde Abbey,DEVON,Robert,Store,
Marcus Frye bailiff there,80.0,Forde Abbey,DEVON,Marcus,Frye,
John Bagwell bailiff there,80.0,Forde Abbey,DEVON,John,Bagwell,
Richard Chapman bailiff there,80.0,Forde Abbey,DEVON,Richard,Chapman,
Nicholas Wilmede bailiff there,80.0,Forde Abbey,DEVON,Nicholas,Wilmede,
Amisius Pawlet steward,960.0,Forde Abbey,DEVON,Amisius,Pawlet,
Roger Kensey auditor,480.0,Forde Abbey,DEVON,Roger,Kensey,
John Chudlegh receiver,480.0,Forde Abbey,DEVON,John,Chudlegh,
Robert Hamlyn bailiff there,18.0,Newenham Abbey,DEVON,Robert,Hamlyn,
Thomas Veyse bailiff there,280.0,Newenham Abbey,DEVON,Thomas,Veyse,
John Chamon steward,240.0,Newenham Abbey,DEVON,John,Chamon,
William Achym bailiff there,360.0,Newenham Abbey,DEVON,William,Achym,
Richard Greynfyld steward,160.0,Newenham Abbey,DEVON,Richard,Greynfyld,
Degorus? Greynfyld bailiff,192.0,Newenham Abbey,DEVON,Degorus?,Greynfyld,
Thomas Denys steward,480.0,Newenham Abbey,DEVON,Thomas,Denys,
John Drake and John Haydon auditors,560.0,Newenham Abbey,DEVON,John,Drake,
Richard Chauntrell bailiff,400.0,Hartland Abbey,DEVON,Richard,Chauntrell,
William Gaye bailiff there,60.0,Hartland Abbey,DEVON,William,Gaye,
Thomas Arundell chief steward,800.0,Hartland Abbey,DEVON,Thomas,Arundell,
Richard Graynefyld chief steward,560.0,Hartland Abbey,DEVON,Richard,Graynefyld,
Thomas Cole auditor,360.0,Hartland Abbey,DEVON,Thomas,Cole,
Hugh Prust bailiff of Stoke,640.0,Hartland Abbey,DEVON,Hugh,Prust,Stoke
Richard Graynefyld chief steward,240.0,Frithelstock Priory,DEVON,Richard,Graynefyld,
Nicholas Furce auditor,240.0,Frithelstock Priory,DEVON,Nicholas,Furce,
William Wyllyams bailiff or Frethylstoke,400.0,Frithelstock Priory,DEVON,William,Wyllyams,
Hugh Pollard chief steward of Barnstaple Pryor,320.0,Barnstaple,DEVON,Hugh,Pollard,Barnstaple
Thomas Haycche chief steward of Stretton,320.0,Barnstaple,DEVON,Thomas,Haycche,Stretton
John Fawell bailiff of Barnstaple Pryor,480.0,Barnstaple,DEVON,John,Fawell,Barnstaple
Richard Stephyns bailiff of Stretton,160.0,Barnstaple,DEVON,Richard,Stephyns,Stretton
Nicholas Kyrkeham auditor,240.0,Barnstaple,DEVON,Nicholas,Kyrkeham,
Henry marquis of Exeter chief steward,480.0,Buckfast Abbey,DEVON,Henry,marquis,Exeter
John Southecote substeward,640.0,Buckfast Abbey,DEVON,John,Southecote,
John Vele bailiff of Kylby,480.0,Buckfast Abbey,DEVON,John,Vele,Kylby
Leonard Clynche bailiff of Brent,480.0,Buckfast Abbey,DEVON,Leonard,Clynche,Brent
William Putt bailiff of Churchstowe,192.0,Buckfast Abbey,DEVON,William,Putt,Churchstowe
Leonard Clynche bailiff of Kingsbridgee,320.0,Buckfast Abbey,DEVON,Leonard,Clynche,Kingsbridgee
Henry Screch bailiff of Engleburne,80.0,Buckfast Abbey,DEVON,Henry,Screch,Engleburne
William Edwarde bailiff of Hethfyld,320.0,Buckfast Abbey,DEVON,William,Edwarde,Hethfyld
Walter Warwyke bailiff of Battisburgh,80.0,Buckfast Abbey,DEVON,Walter,Warwyke,Battisburgh
John Chamond chief steward,800.0,Tywardreath Priory,CORNWALL,John,Chamond,
John Tregian auditor,360.0,Tywardreath Priory,CORNWALL,John,Tregian,
Thomas Coke auditor,360.0,Tywardreath Priory,CORNWALL,Thomas,Coke,
John Kympthorne steward of court,240.0,Tywardreath Priory,CORNWALL,John,Kympthorne,
John Kympthorne bailiff of Porthea,160.0,Tywardreath Priory,CORNWALL,John,Kympthorne,Porthea
William Kendall bailiff of Fowy,320.0,Tywardreath Priory,CORNWALL,William,Kendall,Fowy
John Chamond chief steward,640.0,Launceston Priory,CORNWALL,John,Chamond,
John Wyse receiver and bailiff of Launceston,800.0,Launceston Priory,CORNWALL,John,Wyse,Launceston
John Phelipps bailiff of Haghland,160.0,Launceston Priory,CORNWALL,John,Phelipps,Haghland
William Dynham auditor,720.0,Launceston Priory,CORNWALL,William,Dynham,
Thomas Cokk auditor,720.0,Launceston Priory,CORNWALL,Thomas,Cokk,
John Kympthorn substeward,480.0,Launceston Priory,CORNWALL,John,Kympthorn,
John Kympthorn bailiff of Treworgy,160.0,Launceston Priory,CORNWALL,John,Kympthorn,Treworgy
Robert Glanfeld bailiff of Braderygge,320.0,Launceston Priory,CORNWALL,Robert,Glanfeld,Braderygge
Henry Shire bailiff of Newport Pounde,292.0,Launceston Priory,CORNWALL,Henry,Shire,Newport
Thomas Baskervile steward,480.0,Clifford Priory,HEREFORDSHIRE,Thomas,Baskervile,
Richard Warmescombe auditor,240.0,Clifford Priory,HEREFORDSHIRE,Richard,Warmescombe,
Bailiff,320.0,Clifford Priory,HEREFORDSHIRE,Bailiff,,
Thomas Baskervile steward,800.0,Dore Abbey,HEREFORDSHIRE,Thomas,Baskervile,
John Ap Watkyn bailiff,360.0,Dore Abbey,HEREFORDSHIRE,John,Ap,
Richard Warmecombe auditor,240.0,Dore Abbey,HEREFORDSHIRE,Richard,Warmecombe,
Robert Ap Glin steward of Gwendor,400.0,Dore Abbey,HEREFORDSHIRE,Robert,Ap,Gwendor
Thomas Turnor bailiff there,160.0,Dore Abbey,HEREFORDSHIRE,Thomas,Turnor,
Baldwin Port steward,480.0,"The Charterhouse, Coventry",WARWICKSHIRE,Baldwin,Port,Port
Robert Atkynson bailiff and collector,600.0,"The Charterhouse, Coventry",WARWICKSHIRE,Robert,Atkynson,
Roger Wygston steward,240.0,Henwood Priory,WARWICKSHIRE,Roger,Wygston,
Thomas Hykford bailiff,240.0,Henwood Priory,WARWICKSHIRE,Thomas,Hykford,
Edward Ferrers chief steward,320.0,Wroxall Priory,WARWICKSHIRE,Edward,Ferrers,
Richard Shakespere bailiff and collector,480.0,Wroxall Priory,WARWICKSHIRE,Richard,Shakespere,
John Harecourt chief steward,480.0,Ranton Abbey,STAFFORDSHIRE,John,Harecourt,
Reginald Carte bailiff of Grenburgh,320.0,Ranton Abbey,STAFFORDSHIRE,Reginald,Carte,Grenburgh
Robert Vincent bailiff of Shepey,80.0,Ranton Abbey,STAFFORDSHIRE,Robert,Vincent,Shepey
John Hoggson bailiff in Ronton,160.0,Ranton Abbey,STAFFORDSHIRE,John,Hoggson,Ronton
Henry Pole steward of the court,160.0,Rocester Abbey,STAFFORDSHIRE,Henry,Pole,
John Nedham receiver,480.0,Rocester Abbey,STAFFORDSHIRE,John,Nedham,
William Dethicke bailiff,320.0,Breadsall Priory,DERBYSHIRE,William,Dethicke,
George earl of Shropshire chief steward,800.0,Shrewsbury Abbey,SHROPSHIRE,George,earl,Shropshire
Richard Mytton steward,240.0,Shrewsbury Abbey,SHROPSHIRE,Richard,Mytton,
Richard Salter steward,800.0,Shrewsbury Abbey,SHROPSHIRE,Richard,Salter,
Thomas Kynastron steward,320.0,Shrewsbury Abbey,SHROPSHIRE,Thomas,Kynastron,
Auditor,1200.0,Shrewsbury Abbey,SHROPSHIRE,Auditor,,
Thomas Oseley receiver,1440.0,Shrewsbury Abbey,SHROPSHIRE,Thomas,Oseley,
Edward Barker bailiff of Wollerton and Betton under Lyne,280.0,Shrewsbury Abbey,SHROPSHIRE,Edward,Barker,Wollerton
John Poyner bailiff of Adbrighton and Hernys,320.0,Shrewsbury Abbey,SHROPSHIRE,John,Poyner,Adbrighton
Thomas Charleton bailiff of Twyforde and Eyton,480.0,Shrewsbury Abbey,SHROPSHIRE,Thomas,Charleton,Twyforde
Thomas Southall bailiff of Alveley and Duddylwyke,240.0,Shrewsbury Abbey,SHROPSHIRE,Thomas,Southall,Alveley
William Chese bailiff of Asteley,240.0,Shrewsbury Abbey,SHROPSHIRE,William,Chese,Asteley
Robert Hille bailiff of Foryate Abbatis and Lythwood,640.0,Shrewsbury Abbey,SHROPSHIRE,Robert,Hille,Foryate
Christopher Lye bailiff ,320.0,Shrewsbury Abbey,SHROPSHIRE,Christopher,Lye,
Evan Lloydd bailiff of Oswestre,240.0,Shrewsbury Abbey,SHROPSHIRE,Evan,Lloydd,Oswestre
Richard Charleton bailiff of Slepe,240.0,Shrewsbury Abbey,SHROPSHIRE,Richard,Charleton,Slepe
Thomas Kenaston bailiff of Baschurche,400.0,Shrewsbury Abbey,SHROPSHIRE,Thomas,Kenaston,Baschurche
William Chorleton chief steward,240.0,Wombridge Priory,SHROPSHIRE,William,Chorleton,
Richard Salter steward of the court,120.0,Wombridge Priory,SHROPSHIRE,Richard,Salter,
William Bostok bailiff of Cherington,80.0,Wombridge Priory,SHROPSHIRE,William,Bostok,Cherington
Roger Pavior bailiff of Uppington,80.0,Wombridge Priory,SHROPSHIRE,Roger,Pavior,Uppington
John Philippis bailiff of Sutton,80.0,Wombridge Priory,SHROPSHIRE,John,Philippis,Sutton
Stephen Draper court steward,480.0,"St Mary's Priory, Thetford Priory",NORFOLK,Stephen,Draper,
John Burneham receiver,480.0,"St Mary's Priory, Thetford Priory",NORFOLK,John,Burneham,
John Kent mayor of Thetford steward of hospitality,720.0,"St Mary's Priory, Thetford Priory",NORFOLK,John,Kent,Thetford
John Kent bailiff of Totyngton,20.0,"St Mary's Priory, Thetford Priory",NORFOLK,John,Kent,Totyngton
Thomas Hoodemyne bailiff of Hallwyke,440.0,"St Mary's Priory, Thetford Priory",NORFOLK,Thomas,Hoodemyne,Hallwyke
John Goge bailiff of Kylv'ton and Brettenham,320.0,"St Mary's Priory, Thetford Priory",NORFOLK,John,Goge,Kylv
John Browne bailiff of Darsham,320.0,"St Mary's Priory, Thetford Priory",NORFOLK,John,Browne,Darsham
John Coffey bailiff of Syleham,272.0,"St Mary's Priory, Thetford Priory",NORFOLK,John,Coffey,Syleham
William Conyngesby steward of court,320.0,Thetford Priory (Suffolk side),NORFOLK,William,Conyngesby,
Robert Marten collector,320.0,Thetford Priory (Suffolk side),NORFOLK,Robert,Marten,
Thomas Smyth court steward,160.0,"St George's Priory, Thetford Nunnery",NORFOLK,Thomas,Smyth,
Stephen Draper auditor,80.0,"St George's Priory, Thetford Nunnery",NORFOLK,Stephen,Draper,
John Sprout bailiff receiver and supervisor,576.0,"St George's Priory, Thetford Nunnery",NORFOLK,John,Sprout,
Edward Grey chief steward,240.0,Old Buckenham Priory,NORFOLK,Edward,Grey,
Hugh Wylkynson receiver,480.0,Old Buckenham Priory,NORFOLK,Hugh,Wylkynson,
Robert Kersay bailiff of Burston,160.0,Old Buckenham Priory,NORFOLK,Robert,Kersay,Burston
Richard Banyard court steward and auditor,320.0,Wendling Abbey,NORFOLK,Richard,Banyard,
Richard Bradhowe receiver,120.0,Wendling Abbey,NORFOLK,Richard,Bradhowe,
Clement Downifrett bailiff of Skernyng,96.0,Wendling Abbey,NORFOLK,Clement,Downifrett,Skernyng
Thomas Randolff bailiff of Ludham and Higham Potter,480.0,St Benet's Abbey,NORFOLK,Thomas,Randolff,Ludham
Roger Mathewe bailiff of Netisherde,200.0,St Benet's Abbey,NORFOLK,Roger,Mathewe,Netisherde
Edmund Gryme bailiff of Bastwyk,160.0,St Benet's Abbey,NORFOLK,Edmund,Gryme,Bastwyk
Richard Elden bailiff of North Walsham,480.0,St Benet's Abbey,NORFOLK,Richard,Elden,North
Roger Mathewe bailiff of Hornynge,360.0,St Benet's Abbey,NORFOLK,Roger,Mathewe,Hornynge
Skothowe bailiff,160.0,St Benet's Abbey,NORFOLK,Skothowe,bailiff,
Richard Egerden bailiff of Hoveton,320.0,St Benet's Abbey,NORFOLK,Richard,Egerden,Hoveton
Swanton bailiff,192.0,St Benet's Abbey,NORFOLK,Swanton,bailiff,
Flegge bailiff,240.0,St Benet's Abbey,NORFOLK,Flegge,bailiff,
Walton bailiff,156.0,St Benet's Abbey,NORFOLK,Walton,bailiff,
Thomas Holl' bailiff of Tybenham,240.0,St Benet's Abbey,NORFOLK,Thomas,Holl',Tybenham
Richard Elden bailiff of Thurgarton,200.0,St Benet's Abbey,NORFOLK,Richard,Elden,Thurgarton
Thomas Holl' bailiff of Higham near Norwich,480.0,St Benet's Abbey,NORFOLK,Thomas,Holl',Higham
William Ugge bailiff of South Walsham,320.0,St Benet's Abbey,NORFOLK,William,Ugge,South
Redeham bailiff,160.0,St Benet's Abbey,NORFOLK,Redeham,bailiff,
Richard Egerden bailiff of Antyngham,160.0,St Benet's Abbey,NORFOLK,Richard,Egerden,Antyngham
Herdele Taywte and Beston bailiff,200.0,St Benet's Abbey,NORFOLK,Herdele,Taywte,
Walter Hubberde steward,480.0,St Benet's Abbey,NORFOLK,Walter,Hubberde,
Bran Taillor auditor,960.0,St Benet's Abbey,NORFOLK,Bran,Taillor,
John Pykarell receiver,640.0,St Benet's Abbey,NORFOLK,John,Pykarell,
William Hare substeward,852.0,St Benet's Abbey,NORFOLK,William,Hare,
Collector of pensions and portions,160.0,St Benet's Abbey,NORFOLK,Collector,of,
William Paston chief steward,320.0,Bromholm Priory,NORFOLK,William,Paston,
Thomas Angose substeward,640.0,Bromholm Priory,NORFOLK,Thomas,Angose,
Thomas Neve auditor,320.0,Bromholm Priory,NORFOLK,Thomas,Neve,
Robert Hollonde bailiff,480.0,Bromholm Priory,NORFOLK,Robert,Hollonde,
Thomas Marshe bailiff of Northereppis,30.0,Bromholm Priory,NORFOLK,Thomas,Marshe,Northereppis
Thomas Folkarde bailiff of Carleton Okkolt Horham and Risesangills,40.0,Bromholm Priory,NORFOLK,Thomas,Folkarde,Carleton
John Heydon,120.0,Hickling Priory,NORFOLK,John,Heydon,
William Paston,120.0,Hickling Priory,NORFOLK,William,Paston,
Robert Langwoode substeward,240.0,Hickling Priory,NORFOLK,Robert,Langwoode,
John Fenne,120.0,Hickling Priory,NORFOLK,John,Fenne,
Edward Fenne,120.0,Hickling Priory,NORFOLK,Edward,Fenne,
John Boton bailiff of Hyckelynge Palling and Horsey,720.0,Hickling Priory,NORFOLK,John,Boton,Hyckelynge
Henry Rolff bailiff of Boylond,80.0,Hickling Priory,NORFOLK,Henry,Rolff,Boylond
Christopher Hampton bailiff,120.0,Hickling Priory,NORFOLK,Christopher,Hampton,
George Davey auditor,120.0,Beeston Priory,NORFOLK,George,Davey,
John Fenne court steward,320.0,Beeston Priory,NORFOLK,John,Fenne,
William Beglans bailiff of Reydon,60.0,Beeston Priory,NORFOLK,William,Beglans,Reydon
Robert Herman bailiff,320.0,Beeston Priory,NORFOLK,Robert,Herman,
Thomas Smyth steward,80.0,Marham Abbey,NORFOLK,Thomas,Smyth,
Robert Edmonds bailiff and receiver of Marham,480.0,Marham Abbey,NORFOLK,Robert,Edmonds,Marham
Henry Johannes bailiff,80.0,Marmont Priory,CAMBRIDGESHIRE,Henry,Johannes,
Roger Townsend chief steward,480.0,Walsingham Priory,NORFOLK,Roger,Townsend,
William Salmon auditor,320.0,Walsingham Priory,NORFOLK,William,Salmon,
William Cocks bailiff of Great and Little Ryburgh,560.0,Walsingham Priory,NORFOLK,William,Cocks,Great
Robert Hanke bailiff of Swanton Newers and Kedderston,100.0,Walsingham Priory,NORFOLK,Robert,Hanke,Swanton
John Tye bailiff of Houghton Lexhams,84.0,Walsingham Priory,NORFOLK,John,Tye,Houghton
Thomas Seman bailiff of Petyrston,24.0,Walsingham Priory,NORFOLK,Thomas,Seman,Petyrston
William Tichefild bailiff of Folsham with Byntre and Norton,160.0,Walsingham Priory,NORFOLK,William,Tichefild,Folsham
Thomas Seman bailiff of Burnham Ov'ey Salle with Repham Sp'ham and Wyneton,132.0,Walsingham Priory,NORFOLK,Thomas,Seman,Burnham
Roger Hopkyns,360.0,Walsingham Priory,NORFOLK,Roger,Hopkyns,
Nicholas Marshall,360.0,Walsingham Priory,NORFOLK,Nicholas,Marshall,
Roger Townsend steward,480.0,Castle Acre Priory,NORFOLK,Roger,Townsend,
John Stemp' auditor,320.0,Castle Acre Priory,NORFOLK,John,Stemp',
William Brownyng bailiff of Castle Acre and Kempston,480.0,Castle Acre Priory,NORFOLK,William,Brownyng,Castle
George Pescodd bailiff of Heryngsall,120.0,Castle Acre Priory,NORFOLK,George,Pescodd,Heryngsall
George Pescodd bailiff of Bagthorp and Westrudham,400.0,Castle Acre Priory,NORFOLK,George,Pescodd,Bagthorp
William Candeler bailiff and receiver,480.0,Castle Acre Priory,NORFOLK,William,Candeler,
Roger Townsend chief steward,320.0,West Acre Priory,NORFOLK,Roger,Townsend,
Thomas Doo bailiff and receiver,480.0,West Acre Priory,NORFOLK,Thomas,Doo,
Robert Wyngfeld auditor,240.0,West Acre Priory,NORFOLK,Robert,Wyngfeld,
Roger Townsend chief steward,320.0,Pentney Priory,NORFOLK,Roger,Townsend,
William Butts auditor,160.0,Pentney Priory,NORFOLK,William,Butts,
William Grene bailiff and receiver,640.0,Pentney Priory,NORFOLK,William,Grene,
Humphrey Wyngfeld chief steward,960.0,Leiston Abbey,SUFFOLK,Humphrey,Wyngfeld,
Walter Wadelond auditor,480.0,Leiston Abbey,SUFFOLK,Walter,Wadelond,
John Sone receiver,240.0,Leiston Abbey,SUFFOLK,John,Sone,
Thomas Browne alias Synger bailiff,640.0,Leiston Abbey,SUFFOLK,Thomas,Browne,
Richard Hochonson bailiff,80.0,Leiston Abbey,SUFFOLK,Richard,Hochonson,
George Buttrey bailiff,80.0,Leiston Abbey,SUFFOLK,George,Buttrey,
Humphrey Wyngfeld chief steward,160.0,Wangford Priory,SUFFOLK,Humphrey,Wyngfeld,
John Lane bailiff and collector,400.0,Wangford Priory,SUFFOLK,John,Lane,
William Rowse chief steward,640.0,Bruisyard Abbey,SUFFOLK,William,Rowse,
Richard Hochonson receiver,640.0,Bruisyard Abbey,SUFFOLK,Richard,Hochonson,
John Sone auditor,320.0,Bruisyard Abbey,SUFFOLK,John,Sone,
Richard Bateman bailiff of Southreppis,160.0,Bruisyard Abbey,SUFFOLK,Richard,Bateman,Southreppis
John Sherwyn bailiff of Brusyerd,480.0,Bruisyard Abbey,SUFFOLK,John,Sherwyn,Brusyerd
John Burnor bailiff of Badburgham in Kent,240.0,Bruisyard Abbey,SUFFOLK,John,Burnor,Badburgham
Humphrey Wyngfeld chief steward,480.0,"Holy Trinity Priory, Ipswich",SUFFOLK,Humphrey,Wyngfeld,
Richard Millys receiver,480.0,"Holy Trinity Priory, Ipswich",SUFFOLK,Richard,Millys,
Auditor,240.0,"Holy Trinity Priory, Ipswich",SUFFOLK,Auditor,,
Richard Mynnes bailiff,240.0,"Holy Trinity Priory, Ipswich",SUFFOLK,Richard,Mynnes,
John Dalham bailiff and collector,320.0,"Holy Trinity Priory, Ipswich",SUFFOLK,John,Dalham,
Thomas Bekke steward,320.0,Redlingfield Priory,SUFFOLK,Thomas,Bekke,
Robert Dykks bailiff and receiver,640.0,Redlingfield Priory,SUFFOLK,Robert,Dykks,
John Fenne auditor,180.0,Carrow Abbey,NORFOLK,John,Fenne,
Steward,160.0,Carrow Abbey,NORFOLK,Steward,,
Carrow bailiff,480.0,Carrow Abbey,NORFOLK,Carrow,bailiff,
Wroxham and Salhowse bailiff,480.0,Carrow Abbey,NORFOLK,Wroxham,and,
Thomas Duke of Norfolk chief steward,800.0,Langley Abbey,NORFOLK,Thomas,Duke,Norfolk
John Corbett substeward and auditor,480.0,Langley Abbey,NORFOLK,John,Corbett,
Bailiff of Langley manor,320.0,Langley Abbey,NORFOLK,Bailiff,of,Langley
Rokeland collector,80.0,Langley Abbey,NORFOLK,Rokeland,collector,
Loddon collector,80.0,Langley Abbey,NORFOLK,Loddon,collector,
Kirby Bedon collector,24.0,Langley Abbey,NORFOLK,Kirby,Bedon,
Thurton bailiff,80.0,Langley Abbey,NORFOLK,Thurton,bailiff,
Hekyngham collector,80.0,Langley Abbey,NORFOLK,Hekyngham,collector,
Poreynglande collector,24.0,Langley Abbey,NORFOLK,Poreynglande,collector,
Christopher Scath bailiff,320.0,Norwich Cathedral,NORFOLK,Christopher,Scath,
Henry Dunham receiver,240.0,Norwich Cathedral,NORFOLK,Henry,Dunham,
Nicholas Ball receiver,120.0,Norwich Cathedral,NORFOLK,Nicholas,Ball,
Roger Dokking receiver,240.0,Norwich Cathedral,NORFOLK,Roger,Dokking,
Hugh Herryson receiver,480.0,Norwich Cathedral,NORFOLK,Hugh,Herryson,
John Heydon chief steward,800.0,Norwich Cathedral,NORFOLK,John,Heydon,
His liberty and horses?,2400.0,Norwich Cathedral,NORFOLK,His,liberty,
John Pykerell auditor,320.0,Norwich Cathedral,NORFOLK,John,Pykerell,
Andrew Robyns substeward,800.0,Norwich Cathedral,NORFOLK,Andrew,Robyns,
Robert Twhayts receiver,640.0,Norwich Cathedral,NORFOLK,Robert,Twhayts,
Thomas Randolfe bailiff of Hemesby,520.0,Norwich Cathedral,NORFOLK,Thomas,Randolfe,Hemesby
Thomas Randolfe bailiff of Martham,480.0,Norwich Cathedral,NORFOLK,Thomas,Randolfe,Martham
William Harmere bailiff of Plumstede,160.0,Norwich Cathedral,NORFOLK,William,Harmere,Plumstede
Robert Twhayts bailiff of Catton,120.0,Norwich Cathedral,NORFOLK,Robert,Twhayts,Catton
Edmund Wryght bailiff of Newton,240.0,Norwich Cathedral,NORFOLK,Edmund,Wryght,Newton
Thomas Randolfe bailiff of Grange monachorum,240.0,Norwich Cathedral,NORFOLK,Thomas,Randolfe,Grange
Eton bailiff,240.0,Norwich Cathedral,NORFOLK,Eton,bailiff,
Richard Singilwode bailiff of Taverham,80.0,Norwich Cathedral,NORFOLK,Richard,Singilwode,Taverham
John Golde bailiff of Hyndolmeston,480.0,Norwich Cathedral,NORFOLK,John,Golde,Hyndolmeston
Robert Bronde bailiff of Hyndryngham,480.0,Norwich Cathedral,NORFOLK,Robert,Bronde,Hyndryngham
Robert Brampton bailiff of Segeforth,480.0,Norwich Cathedral,NORFOLK,Robert,Brampton,Segeforth
John Howker bailiff of Thorneham,80.0,Norwich Cathedral,NORFOLK,John,Howker,Thorneham
Simon Dethyk bailiff of Northelmham,80.0,Norwich Cathedral,NORFOLK,Simon,Dethyk,Northelmham
John Corbett steward,240.0,Norwich Cathedral,NORFOLK,John,Corbett,
John Codd receiver,480.0,Norwich Cathedral,NORFOLK,John,Codd,
Thomas Reve receiver,480.0,Norwich Cathedral,NORFOLK,Thomas,Reve,
Hugh Henrison bailiff or receiver,240.0,Norwich Cathedral,NORFOLK,Hugh,Henrison,
Thomas Reve steward of Yaxley,80.0,Norwich Cathedral,NORFOLK,Thomas,Reve,Yaxley
Edmund Paternoster bailiff of Yaxley,240.0,Norwich Cathedral,NORFOLK,Edmund,Paternoster,Yaxley
Thomas Kyng steward of Thurberton,80.0,Norwich Cathedral,NORFOLK,Thomas,Kyng,Thurberton
Thomas More bailiff of Thurberton,240.0,Norwich Cathedral,NORFOLK,Thomas,More,Thurberton
Edmund Farewell bailiff of Lynne cell,520.0,Norwich Cathedral,NORFOLK,Edmund,Farewell,Lynne
